국내주식,글로벌 선진국 DM,글로벌 신흥국 EM,국내 국채(초장기),글로벌 IG 크레딧,사모주식 PE/VC,실물 인프라,사모대출 PD
0.10178288604054574,0.05709822158563717,0.04294080852597977,0.03782664148463788,0.02830757846336366,0.07894249754817313,0.0572621062721493,0.11755350652491457
0.0005193529654107312,0.11332067394242057,0.09621712144065253,0.037382590686009326,0.12428827616024452,0.1281562961885025,0.07939751800873565,0.1467070693895855
0.08185407733256347,0.10416396309803266,0.0757842772172799,0.03107198392241969,0.08493882383358467,0.13734982492306347,0.11727883680031337,0.16748500104964092
-0.009532492683500468,0.01594768637985597,0.029624612220972707,0.02011702164475864,0.03946120683302201,0.016557354942993797,0.007896395536560637,0.06816436275598783
0.04372033010431097,0.039978447978424106,0.09947590190206376,0.051692849642641134,0.051351164903072025,0.05245891100935858,0.02969373233395982,0.07564885901332971
0.061752348531304374,0.03621613079158725,0.13969290230769088,0.07012185541041122,0.07205472700308985,0.027743310729287665,0.02540347199220802,0.014704762725268702
0.08096221832979912,0.10423686817352518,0.08243493077128644,0.026660744415275335,0.09977480971299557,0.1642873321284386,0.1216693989420003,0.2297571855514251
0.23360037749682894,0.08057402637963186,0.12219116961233617,0.046994139264850306,0.07045968819017555,0.07516666618819294,0.14663798081215362,0.1000366172824157
0.0197710578874849,0.021121581124771277,0.04854177122455078,0.024401654859702627,0.07099863402785908,-0.016384893852954774,0.07325916083538012,-0.048178441827083654
0.009542164825194675,0.03533046221950919,0.056577672841609764,-0.013229380291526885,-0.0006180352489048649,0.032794557838232596,0.05439329447807772,0.06315108296131872
0.17114796564467052,0.0665972439694552,0.17586553978833336,0.03165336031805602,0.08673780847800956,0.05761617931237773,0.07328775277525473,0.06479132040904864
-0.005115390376721429,0.05030862639574627,0.11173758902209063,0.02401700740444953,0.040250813492341754,0.09375355224749463,0.057618714798501704,0.053130610572051276
-0.005934783902818208,0.03115506482965627,0.07385918341971784,0.029073362865200195,-0.0125703469652887,0.07241246766318163,0.04397267888055127,0.08845334755355604
0.018289144092129027,-0.011906457248884846,0.08579704571856941,0.04027660250217879,0.05518140923512418,-0.012213823567587268,-0.004753419124194122,-0.025208386806602548
-0.010348028023197314,0.0326693244027465,0.09647408699421564,0.02459122580469559,0.06530078418973365,0.028691358217249587,0.06868383549074808,0.0892383633515984
0.1958559050649733,0.10530924179488294,0.20976782268607053,0.03821753874026473,0.08589217380560898,0.10163450040528937,0.16268529027883935,0.19641791589508867
-0.021771080755507904,0.06646759064944355,0.058412841557569324,0.00539574043479062,0.04174995341725885,0.05766221333643736,0.05274239908167061,0.16093289463305638
0.09323219620806117,0.04287540227437053,0.07186249862150715,0.022336005592217677,0.0076993790849009675,0.08627266352930446,0.06966759603018885,0.06169515850321829
0.08533954068762901,0.06348526866865764,0.07133101419691698,0.07011972577234896,0.06538943564924153,0.06405694024768976,0.06033998431805115,-0.010866671979716885
0.09932868153245569,0.10060797001578697,0.12999438245708794,0.05926000194685574,0.08653787698015208,0.1266391171272695,0.14585691812559828,0.19304028437215331
-0.01605407284156654,-0.002215858724355327,0.02701123989052725,0.05238205217490107,0.040042124910695996,-0.05238310983790137,0.012110911564235091,-0.04613297289364007
0.06888986233782106,0.04327493227356053,0.05322653785998157,0.0518138679478748,0.03782729023435928,0.01951358611707702,0.006271133079197952,-0.008851813730363658
0.16468152470165276,0.0890080566365174,0.16481971334427375,0.06704755386839734,0.0293023286860514,0.10822326322975359,0.0511898488484889,0.07616000167074002
-0.0423613927539601,0.036897257826780466,0.051784542619034105,0.07156610900277201,0.09420912202897144,0.06939945638756467,0.05434918560607278,0.077136777993257
0.01841619965955356,-0.03777473086823812,0.03121372667386,0.03165585367984314,0.04201626151610741,-0.09015494441438537,-0.02228755814311817,-0.00844355148797718
0.08384229450522468,-0.0034052097582291455,0.05243048088626477,0.027651622601614655,0.039726636626740086,-0.03411768091918432,0.0029699677490740706,-0.03129404621065021
0.07998807963180095,0.03719861845071427,0.11294407948132809,0.057964075663017665,0.06865035648053373,0.03733943957000964,0.03269445219053088,-0.026641829001214742
0.057623919498094575,0.072178066942027,0.05695869040906956,0.04029030035506316,0.0225225020144994,0.11978432087655733,0.040632764262020234,0.04486096978326749
0.022512352362941898,0.05951720983216568,0.03195765534883686,0.041479881891377114,0.0466694875010524,0.037213507986274014,0.08935636850272496,0.0832442689500199
0.02915489896180276,0.03979617968111494,0.07147952875759891,0.014735747723210499,0.045399249965955533,0.06250436421675115,0.04020219493313722,0.0905927989751823
-0.11528773210077997,-0.013427339235696521,0.05797608034988752,0.004519122014525978,0.011452006367795468,-0.0018996709022273683,0.06580162738986098,0.07955619522615899
-0.06141762317404453,0.0631608492068849,0.04617080331904345,0.04441910356097353,0.07217374303918916,0.026957772172965633,0.08534872259035081,0.12019192409221335
0.08194515906810725,0.08108845607245835,0.0820694989948375,0.012251459496507983,0.04587453529516437,0.08486910089079111,0.08159178419872104,0.11582113367814564
-0.012087350216413106,-0.010525633242352915,0.02441856064866174,-0.003193974071157686,0.03880952279055794,-0.07267007980684273,0.017007430720560004,-0.06646501598941375
0.03501391589202152,0.05990472960657162,0.06882701511356423,0.014084401700552956,0.04934950773284249,0.058957170219843556,0.03586936506078775,0.11680977091709688
-0.05179818045377052,0.03194842348220357,0.024669867853747154,0.007763708363948643,0.039551302014446024,0.03837453206793122,0.049460479094476026,0.10488805600601481
